Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-08-02,S002,P0175,Electronics,West,221,143,154,138.39,80.45,0,Snowy,0,85.15,Autumn
2023-08-02,S002,P0046,Clothing,East,134,47,51,43.94,70.88,0,Rainy,0,68.62,Autumn
2023-08-02,S002,P0067,Furniture,East,182,111,104,123.84,69.88,10,Sunny,0,68.15,Autumn
2023-08-02,S002,P0183,Electronics,West,97,72,72,82.53,92.31,5,Sunny,0,93.89,Autumn
2023-08-02,S002,P0166,Groceries,East,189,165,167,156.94,36.21,0,Rainy,0,37.16,Autumn
2023-08-02,S002,P0079,Furniture,East,144,87,82,86.07,16.09,10,Sunny,1,14.95,Autumn
2023-08-02,S002,P0187,Clothing,West,174,105,105,96.34,58.28,15,Cloudy,0,55.3,Autumn
2023-08-02,S002,P0178,Clothing,North,79,83,73,107.12,59.35,10,Snowy,0,59.12,Autumn
2023-08-02,S002,P0057,Clothing,West,246,140,153,159.4,51.13,10,Snowy,0,52.89,Autumn
2023-08-02,S002,P0153,Furniture,North,190,92,102,94.85,27.4,0,Snowy,0,29.16,Autumn
2023-08-02,S002,P0083,Toys,South,117,112,115,106.99,87.22,10,Rainy,1,85.01,Autumn
2023-08-02,S002,P0069,Clothing,North,127,110,126,155.5,11.55,0,Sunny,1,12.07,Autumn
2023-08-02,S002,P0125,Clothing,West,188,141,135,129.1,42.57,5,Cloudy,0,45.86,Autumn
2023-08-02,S002,P0017,Toys,North,163,75,72,76.86,72.42,10,Rainy,0,65.88,Autumn
2023-08-02,S002,P0149,Furniture,South,85,62,73,68.12,78.05,0,Cloudy,0,70.63,Autumn
2023-08-02,S002,P0094,Groceries,West,177,96,94,100.63,24.12,5,Rainy,0,26.06,Autumn
2023-08-02,S002,P0066,Clothing,East,192,138,113,130.85,44.59,5,Sunny,0,47.03,Autumn
2023-08-02,S002,P0061,Clothing,North,201,108,102,120.8,96.72,0,Cloudy,0,91.44,Autumn
2023-08-02,S002,P0085,Electronics,North,160,90,76,97.49,69.52,15,Snowy,0,63.18,Autumn
2023-08-02,S002,P0068,Electronics,South,138,116,130,123.6,47.55,5,Snowy,0,47.37,Autumn
2023-08-02,S002,P0126,Clothing,South,104,77,85,84.05,91.49,10,Rainy,1,89.21,Autumn
2023-08-02,S002,P0133,Clothing,West,104,84,89,95.09,70.2,10,Snowy,0,75.1,Autumn
2023-08-02,S003,P0096,Toys,South,207,104,114,130.71,88.57,10,Snowy,0,95.44,Autumn
2023-08-02,S003,P0016,Clothing,East,107,92,102,131.94,83.65,10,Cloudy,0,89.65,Autumn
2023-08-02,S003,P0031,Electronics,East,153,111,117,139.49,77.62,10,Cloudy,1,83.87,Autumn
2023-08-02,S003,P0159,Electronics,West,222,133,141,129.52,68.21,15,Sunny,0,65.79,Autumn
2023-08-02,S003,P0129,Furniture,West,174,94,106,89.91,74.21,0,Rainy,0,67.44,Autumn
2023-08-02,S003,P0116,Furniture,East,139,72,73,85.98,35.44,20,Rainy,0,38.29,Autumn
2023-08-02,S003,P0070,Electronics,North,196,111,106,115.09,29.8,20,Snowy,1,31.24,Autumn
2023-08-02,S003,P0171,Electronics,East,115,88,102,87.12,85.52,5,Cloudy,0,78.38,Autumn
2023-08-02,S003,P0175,Electronics,South,151,85,68,118.97,98.4,0,Cloudy,1,106.38,Autumn
2023-08-02,S003,P0046,Clothing,South,156,130,109,169.24,92.3,10,Rainy,0,88.67,Autumn
2023-08-02,S003,P0067,Furniture,South,155,78,77,80.38,44.34,10,Sunny,0,46.92,Autumn
2023-08-02,S003,P0183,Electronics,North,105,34,32,43.56,37.27,0,Cloudy,0,37.77,Autumn
2023-08-02,S003,P0166,Groceries,West,172,76,85,80.52,47.7,0,Rainy,0,45.75,Autumn
2023-08-02,S003,P0079,Furniture,North,109,68,80,77.48,48.88,0,Sunny,0,44.06,Autumn
2023-08-02,S003,P0187,Clothing,North,133,106,103,97.81,68.81,5,Snowy,0,74.15,Autumn
2023-08-02,S003,P0178,Clothing,West,118,100,100,99.38,38.27,20,Rainy,0,35.24,Autumn
2023-08-02,S003,P0057,Clothing,South,148,104,117,144.96,77.94,10,Cloudy,0,82.42,Autumn
2023-08-02,S003,P0153,Furniture,West,121,45,46,62.65,74.17,5,Snowy,1,66.93,Autumn
2023-08-02,S003,P0083,Toys,North,187,140,132,177.46,91.08,0,Cloudy,0,92.18,Autumn
2023-08-02,S003,P0069,Clothing,West,188,95,92,122.74,37.66,0,Rainy,0,39.1,Autumn
2023-08-02,S003,P0125,Clothing,South,181,119,100,127.81,41.76,0,Snowy,0,37.78,Autumn
2023-08-02,S003,P0017,Toys,South,131,96,96,132.65,32.21,0,Snowy,0,31.42,Autumn
2023-08-02,S003,P0149,Furniture,South,125,106,110,129.51,37.92,5,Snowy,1,41.41,Autumn
2023-08-02,S003,P0094,Groceries,North,118,115,94,160.06,14.17,5,Cloudy,0,14.03,Autumn
2023-08-02,S003,P0066,Clothing,West,157,74,80,81.92,84.75,5,Rainy,0,77.32,Autumn
2023-08-02,S003,P0061,Clothing,South,128,81,69,89.66,92.89,5,Snowy,0,97.22,Autumn
2023-08-02,S003,P0085,Electronics,East,111,67,61,69.19,24.56,5,Rainy,1,22.23,Autumn
2023-08-02,S003,P0068,Electronics,North,80,68,70,83.86,17.77,20,Sunny,0,17.82,Autumn
2023-08-02,S003,P0126,Clothing,North,177,107,108,128.24,23.75,10,Sunny,0,21.65,Autumn
2023-08-02,S003,P0133,Clothing,South,103,108,95,136.68,98.36,5,Snowy,0,105.83,Autumn
2023-08-02,S004,P0096,Toys,North,156,87,93,79.82,78.05,5,Sunny,0,82.33,Autumn
2023-08-02,S004,P0016,Clothing,South,184,106,96,114.58,78.16,5,Snowy,0,77.21,Autumn
2023-08-02,S004,P0031,Electronics,South,169,93,80,111.54,37.13,20,Cloudy,0,34.15,Autumn
2023-08-02,S004,P0159,Electronics,West,130,108,125,119.5,11.04,10,Sunny,0,11.77,Autumn
2023-08-02,S004,P0129,Furniture,North,88,61,50,67.75,98.35,10,Rainy,0,89.77,Autumn
2023-08-02,S004,P0116,Furniture,East,160,120,103,112.02,26.05,0,Rainy,0,28.61,Autumn
2023-08-02,S004,P0070,Electronics,North,110,48,49,55.58,66.95,20,Cloudy,0,68.99,Autumn
2023-08-02,S004,P0171,Electronics,West,68,64,53,90.31,25.35,10,Snowy,0,27.74,Autumn
2023-08-02,S004,P0175,Electronics,South,202,113,125,114.54,49.08,20,Snowy,0,47.64,Autumn
2023-08-02,S004,P0046,Clothing,East,154,113,130,143.23,14.73,10,Cloudy,1,14.66,Autumn
2023-08-02,S004,P0067,Furniture,North,124,66,60,71.9,23.74,5,Rainy,0,23.52,Autumn
2023-08-02,S004,P0183,Electronics,South,116,98,112,126.76,46.31,10,Sunny,0,50.1,Autumn
2023-08-02,S004,P0166,Groceries,West,81,45,39,52.14,68.66,0,Sunny,0,65.13,Autumn
2023-08-02,S004,P0079,Furniture,East,184,122,134,113.68,26.07,10,Cloudy,1,25.54,Autumn
2023-08-02,S004,P0187,Clothing,East,164,100,82,135.04,76.82,10,Sunny,1,80.28,Autumn
2023-08-02,S004,P0178,Clothing,East,216,127,134,153.79,69.22,10,Cloudy,0,66.58,Autumn
2023-08-02,S004,P0057,Clothing,North,197,143,128,177.09,34.83,10,Rainy,1,34.12,Autumn
2023-08-02,S004,P0153,Furniture,West,121,115,94,105.55,41.91,15,Sunny,0,38.35,Autumn
2023-08-02,S004,P0083,Toys,East,158,89,105,106.54,26.26,10,Sunny,0,23.64,Autumn
2023-08-02,S004,P0069,Clothing,East,191,100,106,98.37,34.37,0,Cloudy,0,37.06,Autumn
2023-08-02,S004,P0125,Clothing,North,121,90,78,95.7,16.98,5,Cloudy,0,16.37,Autumn
2023-08-02,S004,P0017,Toys,West,127,62,58,83.55,44.62,5,Snowy,0,43.26,Autumn
2023-08-02,S004,P0149,Furniture,West,109,114,106,114.57,88.97,0,Cloudy,0,85.81,Autumn
2023-08-02,S004,P0094,Groceries,South,186,111,123,104.73,35.12,5,Snowy,0,31.68,Autumn
2023-08-02,S004,P0066,Clothing,South,214,111,124,104.35,31.4,5,Rainy,0,31.66,Autumn
2023-08-02,S004,P0061,Clothing,East,159,81,66,76.95,80.16,5,Sunny,0,75.08,Autumn
2023-08-02,S004,P0085,Electronics,South,200,142,142,179.02,86.41,20,Cloudy,0,92.39,Autumn
2023-08-02,S004,P0068,Electronics,North,169,139,127,154.03,21.43,0,Snowy,0,19.65,Autumn
2023-08-02,S004,P0126,Clothing,West,175,94,98,124.25,79.78,15,Rainy,0,76.75,Autumn
2023-08-02,S004,P0133,Clothing,North,192,121,111,138.84,97.67,10,Rainy,0,97.23,Autumn
2023-08-02,S005,P0096,Toys,East,149,110,126,116.98,99.89,20,Cloudy,0,107.04,Autumn
2023-08-02,S005,P0016,Clothing,North,125,95,105,125.37,27.54,0,Snowy,0,27.74,Autumn
2023-08-02,S005,P0031,Electronics,North,219,143,131,143.99,85.43,0,Cloudy,0,81.25,Autumn
2023-08-02,S005,P0159,Electronics,West,97,87,70,90.42,41.86,10,Sunny,0,43.17,Autumn
2023-08-02,S005,P0129,Furniture,South,79,84,69,91.18,23.03,10,Sunny,0,21.45,Autumn
2023-08-02,S005,P0116,Furniture,North,90,57,52,77.98,44.9,5,Rainy,0,45.51,Autumn
2023-08-02,S005,P0070,Electronics,East,161,67,74,76.72,86.78,5,Sunny,0,85.07,Autumn
2023-08-02,S005,P0171,Electronics,North,159,121,100,142.07,37.04,5,Sunny,0,35.54,Autumn
2023-08-02,S005,P0175,Electronics,West,181,115,114,121.49,54.84,0,Snowy,0,51.04,Autumn
2023-08-02,S005,P0046,Clothing,East,131,125,102,122.33,42.82,5,Sunny,0,42.71,Autumn
2023-08-02,S005,P0067,Furniture,East,70,53,58,69.59,10.56,0,Cloudy,1,10.99,Autumn
2023-08-02,S005,P0183,Electronics,East,110,26,21,36.22,28.35,0,Rainy,0,31.06,Autumn
2023-08-02,S005,P0166,Groceries,South,140,55,51,73.77,56.75,15,Rainy,0,52.19,Autumn
2023-08-02,S005,P0079,Furniture,North,201,132,116,135.07,56.4,10,Snowy,0,50.85,Autumn
2023-08-02,S005,P0187,Clothing,West,178,72,85,92.32,12.78,10,Sunny,0,13.39,Autumn
2023-08-02,S005,P0178,Clothing,East,161,113,109,138.84,51.18,10,Rainy,0,47.04,Autumn
2023-08-02,S005,P0057,Clothing,South,138,87,88,112.68,44.38,20,Rainy,0,44.28,Autumn
2023-08-02,S005,P0153,Furniture,East,149,56,63,62.74,93.2,10,Sunny,0,86.98,Autumn
2023-08-02,S005,P0083,Toys,North,79,83,67,106.68,87.71,0,Snowy,0,83.05,Autumn
2023-08-02,S005,P0069,Clothing,South,151,90,85,94.07,45.11,10,Snowy,1,41.43,Autumn
2023-08-02,S005,P0125,Clothing,North,100,49,41,60.12,36.49,10,Snowy,0,35.67,Autumn
2023-08-02,S005,P0017,Toys,South,83,47,52,55.05,85.22,10,Sunny,0,85.5,Autumn
2023-08-02,S005,P0149,Furniture,East,81,56,58,63.64,43.28,5,Rainy,0,45.41,Autumn
2023-08-02,S005,P0094,Groceries,North,122,66,64,74.45,19.71,5,Cloudy,0,18.85,Autumn
2023-08-02,S005,P0066,Clothing,West,159,120,115,165.68,17.5,0,Sunny,1,17.42,Autumn
2023-08-02,S005,P0061,Clothing,West,207,135,110,127.37,29.32,5,Rainy,0,28.24,Autumn
2023-08-02,S005,P0085,Electronics,North,94,73,74,101.86,52.47,10,Cloudy,0,55.46,Autumn
2023-08-02,S005,P0068,Electronics,East,108,76,87,84.18,32.95,10,Rainy,0,31.07,Autumn
2023-08-02,S005,P0126,Clothing,North,192,106,104,151.54,79.7,0,Rainy,0,76.72,Autumn
2023-08-02,S005,P0133,Clothing,South,152,66,59,84.55,62.87,20,Cloudy,1,67.88,Autumn
2023-08-03,S001,P0096,Toys,South,67,75,66,104.24,52.21,10,Sunny,0,54.66,Autumn
2023-08-03,S001,P0016,Clothing,East,152,106,115,100.45,24.67,5,Sunny,0,25.51,Autumn
2023-08-03,S001,P0031,Electronics,West,225,125,148,161.79,21.08,0,Snowy,0,21.94,Autumn
2023-08-03,S001,P0159,Electronics,South,161,95,85,118.39,45.83,10,Rainy,1,49.37,Autumn
2023-08-03,S001,P0129,Furniture,North,167,133,149,166.92,90.89,0,Sunny,0,90.51,Autumn
2023-08-03,S001,P0116,Furniture,South,170,80,72,108.25,88.62,20,Sunny,0,80.12,Autumn
2023-08-03,S001,P0070,Electronics,East,151,88,74,84.09,79.43,0,Rainy,1,82.66,Autumn
2023-08-03,S001,P0171,Electronics,North,112,121,104,116.12,34.81,0,Snowy,0,37.94,Autumn
2023-08-03,S001,P0175,Electronics,East,71,72,57,90.29,42.46,15,Cloudy,0,46.21,Autumn
2023-08-03,S001,P0046,Clothing,South,146,60,62,67.15,50.79,0,Sunny,0,46.54,Autumn
2023-08-03,S001,P0067,Furniture,South,99,87,91,107.53,68.68,0,Sunny,0,62.03,Autumn
2023-08-03,S001,P0183,Electronics,North,159,103,122,115.37,52.51,10,Cloudy,0,57.63,Autumn
2023-08-03,S001,P0166,Groceries,West,159,59,65,76.09,72.36,0,Cloudy,0,72.38,Autumn
2023-08-03,S001,P0079,Furniture,South,192,96,105,109.19,38.5,0,Sunny,0,34.7,Autumn
2023-08-03,S001,P0187,Clothing,North,88,53,57,62.02,50.99,10,Sunny,0,52.81,Autumn
2023-08-03,S001,P0178,Clothing,West,153,107,103,134.19,45.84,5,Snowy,0,41.95,Autumn
2023-08-03,S001,P0057,Clothing,South,125,90,77,103.48,40.02,10,Sunny,0,37.98,Autumn
2023-08-03,S001,P0153,Furniture,East,172,79,73,78.91,92.09,15,Sunny,0,97.84,Autumn
2023-08-03,S001,P0083,Toys,South,207,129,147,143.9,74.8,10,Cloudy,0,71.29,Autumn
2023-08-03,S001,P0069,Clothing,West,134,77,79,76.51,55.23,20,Rainy,1,59.33,Autumn
2023-08-03,S001,P0125,Clothing,North,237,168,144,173.95,17.4,15,Sunny,1,18.46,Autumn
2023-08-03,S001,P0017,Toys,West,49,40,41,52.74,57.34,10,Snowy,0,54.39,Autumn
2023-08-03,S001,P0149,Furniture,East,153,133,118,143.79,65.22,0,Rainy,0,66.79,Autumn
2023-08-03,S001,P0094,Groceries,North,90,56,66,71.9,26.99,5,Snowy,0,25.06,Autumn
2023-08-03,S001,P0066,Clothing,East,244,143,145,137.22,92.43,20,Snowy,0,96.53,Autumn
2023-08-03,S001,P0061,Clothing,West,165,100,116,138.03,98.54,5,Cloudy,1,91.37,Autumn
2023-08-03,S001,P0085,Electronics,South,98,79,63,110.12,42.45,0,Cloudy,0,43.71,Autumn
2023-08-03,S001,P0068,Electronics,North,174,135,155,141.98,81.04,5,Rainy,0,77.33,Autumn
2023-08-03,S001,P0126,Clothing,West,96,77,76,98.49,11.68,10,Cloudy,1,11.16,Autumn
2023-08-03,S001,P0133,Clothing,South,126,36,40,51.93,92.14,0,Cloudy,1,88.3,Autumn
2023-08-03,S002,P0096,Toys,East,148,129,116,127.52,84.04,15,Snowy,0,86.02,Autumn
2023-08-03,S002,P0016,Clothing,West,199,105,112,104.33,13.0,10,Snowy,0,13.47,Autumn
2023-08-03,S002,P0031,Electronics,South,163,111,125,159.28,90.39,0,Snowy,1,81.38,Autumn
2023-08-03,S002,P0159,Electronics,South,116,80,70,73.71,24.12,10,Snowy,0,26.41,Autumn
2023-08-03,S002,P0129,Furniture,East,97,20,23,25.35,69.33,0,Rainy,0,71.03,Autumn
2023-08-03,S002,P0116,Furniture,West,168,114,94,105.39,85.1,10,Rainy,0,88.67,Autumn
2023-08-03,S002,P0070,Electronics,North,157,79,77,88.63,53.26,0,Sunny,0,56.44,Autumn
2023-08-03,S002,P0171,Electronics,North,197,146,136,145.67,71.45,0,Snowy,0,66.78,Autumn
2023-08-03,S002,P0175,Electronics,South,127,99,99,128.81,58.53,0,Sunny,1,56.69,Autumn
2023-08-03,S002,P0046,Clothing,West,135,90,98,109.33,16.14,0,Snowy,0,16.36,Autumn
2023-08-03,S002,P0067,Furniture,South,116,76,61,70.0,11.72,10,Snowy,0,10.79,Autumn
2023-08-03,S002,P0183,Electronics,North,122,97,90,105.89,17.9,20,Sunny,0,19.51,Autumn
2023-08-03,S002,P0166,Groceries,South,172,116,124,129.75,87.62,0,Cloudy,1,86.42,Autumn
2023-08-03,S002,P0079,Furniture,North,156,87,96,114.5,38.02,10,Snowy,0,38.33,Autumn
2023-08-03,S002,P0187,Clothing,West,134,114,122,150.56,87.95,20,Sunny,0,94.89,Autumn
2023-08-03,S002,P0178,Clothing,West,70,60,65,62.43,17.35,20,Snowy,0,15.75,Autumn
2023-08-03,S002,P0057,Clothing,West,146,78,73,95.31,16.49,10,Cloudy,0,17.58,Autumn
2023-08-03,S002,P0153,Furniture,North,231,158,164,188.68,16.44,15,Snowy,1,15.02,Autumn
2023-08-03,S002,P0083,Toys,South,123,84,95,86.93,41.59,15,Rainy,0,38.41,Autumn
2023-08-03,S002,P0069,Clothing,South,144,112,127,126.23,95.57,0,Cloudy,0,98.54,Autumn
2023-08-03,S002,P0125,Clothing,East,101,118,100,127.72,68.65,10,Snowy,0,72.64,Autumn
2023-08-03,S002,P0017,Toys,South,251,151,167,147.83,38.82,20,Snowy,0,36.36,Autumn
2023-08-03,S002,P0149,Furniture,West,170,124,126,155.7,78.19,0,Sunny,0,81.25,Autumn
2023-08-03,S002,P0094,Groceries,North,141,95,88,113.58,24.15,0,Cloudy,0,22.12,Autumn
2023-08-03,S002,P0066,Clothing,North,181,110,98,139.43,90.12,5,Sunny,0,86.06,Autumn
2023-08-03,S002,P0061,Clothing,West,140,73,77,76.25,63.71,0,Rainy,0,60.13,Autumn
2023-08-03,S002,P0085,Electronics,North,116,37,38,51.12,58.22,0,Rainy,0,55.1,Autumn
2023-08-03,S002,P0068,Electronics,West,156,89,84,94.4,51.52,0,Rainy,0,46.57,Autumn
2023-08-03,S002,P0126,Clothing,East,155,80,82,112.34,46.87,15,Rainy,0,51.21,Autumn
2023-08-03,S002,P0133,Clothing,South,145,77,75,103.1,76.52,5,Sunny,0,83.59,Autumn
2023-08-03,S003,P0096,Toys,North,53,47,48,62.41,54.67,20,Snowy,0,55.71,Autumn
2023-08-03,S003,P0016,Clothing,South,137,55,48,75.85,27.71,0,Rainy,0,25.79,Autumn
2023-08-03,S003,P0031,Electronics,West,66,53,54,54.7,74.22,10,Rainy,0,80.02,Autumn
2023-08-03,S003,P0159,Electronics,East,156,89,100,103.42,36.73,5,Rainy,1,36.17,Autumn
2023-08-03,S003,P0129,Furniture,East,140,50,59,49.86,85.2,0,Sunny,0,92.37,Autumn
2023-08-03,S003,P0116,Furniture,South,117,69,76,95.53,88.13,10,Rainy,0,85.95,Autumn
2023-08-03,S003,P0070,Electronics,East,44,35,29,46.24,60.04,5,Cloudy,0,59.57,Autumn
2023-08-03,S003,P0171,Electronics,North,105,85,81,101.33,98.55,10,Cloudy,0,107.6,Autumn
2023-08-03,S003,P0175,Electronics,South,197,145,143,141.12,32.46,10,Snowy,0,32.83,Autumn
2023-08-03,S003,P0046,Clothing,North,119,98,104,92.08,44.12,5,Cloudy,0,46.18,Autumn
2023-08-03,S003,P0067,Furniture,West,155,128,137,131.35,87.84,15,Snowy,0,82.3,Autumn
2023-08-03,S003,P0183,Electronics,West,200,135,120,147.15,34.32,20,Cloudy,1,34.37,Autumn
2023-08-03,S003,P0166,Groceries,North,131,93,98,87.41,10.44,20,Sunny,0,11.19,Autumn
2023-08-03,S003,P0079,Furniture,East,161,75,86,91.18,66.87,5,Cloudy,0,67.04,Autumn
2023-08-03,S003,P0187,Clothing,West,120,83,99,95.31,37.6,0,Snowy,0,40.15,Autumn
2023-08-03,S003,P0178,Clothing,North,82,61,69,62.89,43.47,0,Cloudy,0,47.08,Autumn
2023-08-03,S003,P0057,Clothing,South,108,96,98,100.65,30.21,10,Rainy,0,32.9,Autumn
2023-08-03,S003,P0153,Furniture,North,213,125,148,139.56,20.27,0,Sunny,1,18.9,Autumn
2023-08-03,S003,P0083,Toys,East,177,98,97,114.23,97.25,5,Rainy,0,103.76,Autumn
2023-08-03,S003,P0069,Clothing,North,181,84,90,82.8,83.73,20,Sunny,0,76.06,Autumn
2023-08-03,S003,P0125,Clothing,West,223,114,132,130.65,50.19,0,Rainy,0,45.86,Autumn
2023-08-03,S003,P0017,Toys,North,136,79,83,95.11,78.96,5,Cloudy,0,83.67,Autumn
2023-08-03,S003,P0149,Furniture,South,97,39,43,42.8,99.98,0,Snowy,0,100.59,Autumn
2023-08-03,S003,P0094,Groceries,West,135,100,87,128.12,87.57,5,Cloudy,0,95.49,Autumn
2023-08-03,S003,P0066,Clothing,West,119,93,95,101.56,73.85,5,Rainy,0,66.56,Autumn
2023-08-03,S003,P0061,Clothing,West,97,81,80,75.07,12.61,10,Sunny,0,12.23,Autumn
2023-08-03,S003,P0085,Electronics,East,119,59,49,63.84,20.25,0,Cloudy,0,21.41,Autumn
2023-08-03,S003,P0068,Electronics,West,230,153,171,140.62,94.79,10,Sunny,0,89.76,Autumn
2023-08-03,S003,P0126,Clothing,South,179,128,149,151.18,54.46,0,Rainy,0,57.07,Autumn
2023-08-03,S003,P0133,Clothing,South,264,150,168,143.84,32.68,5,Snowy,0,34.21,Autumn
2023-08-03,S004,P0096,Toys,West,135,91,100,95.4,37.5,20,Rainy,0,40.03,Autumn
2023-08-03,S004,P0016,Clothing,West,52,63,51,60.3,67.05,0,Cloudy,0,71.93,Autumn
2023-08-03,S004,P0031,Electronics,North,159,67,67,76.55,80.36,10,Cloudy,0,73.02,Autumn
2023-08-03,S004,P0159,Electronics,East,120,69,78,87.61,75.85,10,Sunny,0,75.71,Autumn
2023-08-03,S004,P0129,Furniture,North,89,50,52,47.27,10.73,0,Cloudy,0,11.67,Autumn
2023-08-03,S004,P0116,Furniture,South,155,122,142,120.21,51.48,5,Cloudy,1,53.61,Autumn
2023-08-03,S004,P0070,Electronics,North,274,175,178,162.11,73.8,15,Sunny,1,69.09,Autumn
2023-08-03,S004,P0171,Electronics,East,192,115,123,112.44,96.52,0,Cloudy,0,90.91,Autumn
2023-08-03,S004,P0175,Electronics,North,151,70,67,98.38,91.24,10,Sunny,0,85.78,Autumn
2023-08-03,S004,P0046,Clothing,West,71,52,53,54.19,28.41,10,Rainy,0,28.57,Autumn
2023-08-03,S004,P0067,Furniture,South,110,75,79,101.83,23.19,10,Snowy,0,23.75,Autumn
2023-08-03,S004,P0183,Electronics,North,81,76,68,90.65,65.5,5,Sunny,0,67.86,Autumn
2023-08-03,S004,P0166,Groceries,South,80,56,55,61.15,95.57,0,Cloudy,0,104.37,Autumn
2023-08-03,S004,P0079,Furniture,East,119,110,119,102.43,85.59,5,Cloudy,0,89.84,Autumn
2023-08-03,S004,P0187,Clothing,South,116,109,101,137.29,21.45,0,Rainy,1,21.05,Autumn
2023-08-03,S004,P0178,Clothing,West,128,93,85,102.89,43.34,0,Snowy,0,41.62,Autumn
2023-08-03,S004,P0057,Clothing,West,112,58,68,77.9,22.38,20,Sunny,0,21.31,Autumn
2023-08-03,S004,P0153,Furniture,North,182,136,139,128.87,87.15,0,Sunny,0,83.61,Autumn
2023-08-03,S004,P0083,Toys,West,161,82,67,99.61,10.66,0,Cloudy,0,10.43,Autumn
2023-08-03,S004,P0069,Clothing,South,102,119,95,114.62,60.18,10,Rainy,0,59.57,Autumn
2023-08-03,S004,P0125,Clothing,East,172,116,107,123.51,24.78,20,Rainy,0,25.93,Autumn
2023-08-03,S004,P0017,Toys,West,106,71,61,76.34,71.45,0,Snowy,0,66.6,Autumn
2023-08-03,S004,P0149,Furniture,North,229,141,147,152.5,79.28,5,Sunny,0,74.6,Autumn
2023-08-03,S004,P0094,Groceries,North,116,0,20,0.0,59.61,5,Rainy,0,55.77,Autumn
2023-08-03,S004,P0066,Clothing,South,120,90,88,122.29,13.74,15,Cloudy,1,14.36,Autumn
2023-08-03,S004,P0061,Clothing,West,97,73,67,68.89,69.02,0,Sunny,0,73.57,Autumn
2023-08-03,S004,P0085,Electronics,East,92,74,65,69.91,54.07,20,Snowy,0,49.31,Autumn
2023-08-03,S004,P0068,Electronics,East,191,101,118,97.69,28.67,20,Rainy,0,29.36,Autumn
2023-08-03,S004,P0126,Clothing,North,134,62,59,82.56,40.24,0,Snowy,0,42.54,Autumn
2023-08-03,S004,P0133,Clothing,West,131,117,99,122.45,72.25,0,Rainy,0,74.55,Autumn
2023-08-03,S005,P0096,Toys,South,89,67,74,70.39,39.76,15,Snowy,0,36.16,Autumn
2023-08-03,S005,P0016,Clothing,West,155,107,91,139.25,18.6,0,Sunny,0,17.09,Autumn
2023-08-03,S005,P0031,Electronics,South,131,120,124,124.51,25.47,5,Sunny,0,26.04,Autumn
2023-08-03,S005,P0159,Electronics,North,89,97,88,126.95,30.0,5,Snowy,0,28.63,Autumn
2023-08-03,S005,P0129,Furniture,West,112,36,39,48.63,49.51,20,Snowy,1,51.38,Autumn
2023-08-03,S005,P0116,Furniture,South,127,130,115,132.25,72.37,0,Cloudy,0,69.68,Autumn
2023-08-03,S005,P0070,Electronics,West,92,84,70,81.54,58.62,10,Rainy,0,53.79,Autumn
2023-08-03,S005,P0171,Electronics,South,86,94,82,101.72,31.29,0,Rainy,0,30.14,Autumn
2023-08-03,S005,P0175,Electronics,East,76,64,51,90.64,55.9,10,Rainy,0,52.41,Autumn
2023-08-03,S005,P0046,Clothing,North,135,116,114,106.42,48.68,20,Snowy,1,50.22,Autumn
2023-08-03,S005,P0067,Furniture,West,74,69,71,64.89,58.94,0,Snowy,0,53.77,Autumn
2023-08-03,S005,P0183,Electronics,South,147,83,69,106.58,46.0,5,Snowy,0,43.85,Autumn
2023-08-03,S005,P0166,Groceries,South,154,87,91,89.31,10.97,0,Cloudy,0,10.35,Autumn
2023-08-03,S005,P0079,Furniture,South,116,74,70,101.6,77.1,0,Cloudy,0,75.59,Autumn
2023-08-03,S005,P0187,Clothing,South,215,114,119,126.03,95.08,20,Sunny,0,89.89,Autumn
2023-08-03,S005,P0178,Clothing,East,133,97,98,135.38,76.15,0,Sunny,1,71.69,Autumn
2023-08-03,S005,P0057,Clothing,West,95,22,20,21.38,49.59,10,Snowy,1,45.13,Autumn
2023-08-03,S005,P0153,Furniture,West,170,77,82,107.67,19.07,20,Cloudy,0,20.71,Autumn
2023-08-03,S005,P0083,Toys,North,120,86,71,92.7,44.34,0,Snowy,0,43.35,Autumn
2023-08-03,S005,P0069,Clothing,North,192,148,138,135.62,48.43,15,Rainy,0,47.54,Autumn
2023-08-03,S005,P0125,Clothing,South,91,74,65,69.98,18.84,20,Snowy,0,17.87,Autumn
2023-08-03,S005,P0017,Toys,East,107,83,95,95.66,13.76,10,Sunny,0,13.9,Autumn
2023-08-03,S005,P0149,Furniture,South,55,65,53,67.65,97.67,15,Rainy,0,97.74,Autumn
2023-08-03,S005,P0094,Groceries,East,147,90,100,120.76,82.09,5,Cloudy,0,84.45,Autumn
2023-08-03,S005,P0066,Clothing,North,187,133,144,144.41,87.45,15,Cloudy,1,83.05,Autumn
2023-08-03,S005,P0061,Clothing,West,163,131,137,174.5,62.64,10,Rainy,0,59.61,Autumn
2023-08-03,S005,P0085,Electronics,West,173,94,97,111.89,12.32,10,Cloudy,0,13.12,Autumn
2023-08-03,S005,P0068,Electronics,South,137,98,87,100.8,64.73,15,Sunny,1,60.03,Autumn
2023-08-03,S005,P0126,Clothing,West,108,86,73,91.28,73.72,10,Cloudy,1,79.96,Autumn
